filename,title,description,date,image,Draft,authors,Tags,Categories
"definition-of-avoidance-learning-in-psychology.md,""""""Definition of Avoidance Learning in Psychology"""""",""""""Get to know the definition of avoidance learning according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-avoidance-learning-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-avoidant-attachment-in-psychology.md,""""""Definition of Avoidant Attachment in Psychology"""""",""""""Get to know the definition of avoidant attachment according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-avoidant-attachment-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-awareness-in-psychology.md,""""""Definition of Awareness in Psychology"""""",""""""Get to know the definition of awareness according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-awareness-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-axis-in-psychology.md,""""""Definition of Axis in Psychology"""""",""""""Get to know the definition of axis according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-axis-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-axon-in-psychology.md,""""""Definition of Axon in Psychology"""""",""""""Get to know the definition of axon according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-axon-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-babbling-in-psychology.md,""""""Definition of Babbling in Psychology"""""",""""""Get to know the definition of babbling according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-babbling-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-babinski-reflex-in-psychology.md,""""""Definition of Babinski Reflex in Psychology"""""",""""""Get to know the definition of babinski reflex according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-babinski-reflex-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-baby-talk-in-psychology.md,""""""Definition of Baby Talk in Psychology"""""",""""""Get to know the definition of baby talk according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-baby-talk-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-back-propagation-in-psychology.md,""""""Definition of Back Propagation in Psychology"""""",""""""Get to know the definition of back propagation according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-back-propagation-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-backward-conditioning-in-psychology.md,""""""Definition of Backward Conditioning in Psychology"""""",""""""Get to know the definition of backward conditioning according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-backward-conditioning-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-balance-theory-in-psychology.md,""""""Definition of Balance Theory in Psychology"""""",""""""Get to know the definition of balance theory according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-balance-theory-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-balanced-design-in-psychology.md,""""""Definition of Balanced Design in Psychology"""""",""""""Get to know the definition of balanced design according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-balanced-design-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-balanced-scale-in-psychology.md,""""""Definition of Balanced Scale in Psychology"""""",""""""Get to know the definition of balanced scale according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-balanced-scale-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-bandura-albert-in-psychology.md,""""""Definition of Bandura Albert in Psychology"""""",""""""Get to know the definition of bandura albert according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-bandura-albert-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-bandwagon-effect-in-psychology.md,""""""Definition of Bandwagon Effect in Psychology"""""",""""""Get to know the definition of bandwagon effect according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-bandwagon-effect-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-bandwidth-in-psychology.md,""""""Definition of Bandwidth in Psychology"""""",""""""Get to know the definition of bandwidth according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-bandwidth-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-bar-chart-in-psychology.md,""""""Definition of Bar Chart in Psychology"""""",""""""Get to know the definition of bar chart according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-bar-chart-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-barbiturate-in-psychology.md,""""""Definition of Barbiturate in Psychology"""""",""""""Get to know the definition of barbiturate according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-barbiturate-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-barnum-effect-in-psychology.md,""""""Definition of Barnum Effect in Psychology"""""",""""""Get to know the definition of barnum effect according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-barnum-effect-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
"definition-of-in-psychology.md,""""""Definition of in Psychology"""""",""""""Get to know the definition of according to psychologists."""""",2023-03-07T06:00:00+00:00,""""""/images/posts/definition-of-in-psychology.jpg"""""",FALSE,""[""""Robi Maulana""""]"",,""[""""Glossary""""]"""
